"tconst" "averageRating" "numVotes" "titleType" "primaryTitle" "originalTitle" "isAdult" "startYear" "endYear" "runtimeMinutes" "genres"
"tt0274931" 6.6 1401 "movie" "Tarkan" "Tarkan" 0 1969 NA 81 "Action,Adventure,Comedy"
"tt0039284" 6.9 38 "movie" "The Crimson Key" "The Crimson Key" 0 1947 NA 76 "Action,Crime,Mystery"
"tt5250776" 8.4 142 "movie" "This Is Not a Coup" "This Is Not a Coup" 0 2016 NA 80 "Documentary"
"tt0145488" 4.9 7 "movie" "To spiti ton anemon" "To spiti ton anemon" 0 1966 NA 86 "Drama,Romance"
"tt0054212" 7.2 114 "movie" "Prostaya istoriya" "Prostaya istoriya" 0 1960 NA 90 "Drama,Romance"
"tt3334734" 5.4 203 "movie" "Masala" "Masala" 0 2013 NA 160 "Action,Comedy"
"tt0353293" 6.4 7 "movie" "The Chest" "The Chest" 0 2004 NA 81 "Drama,Horror,Mystery"
"tt2916786" 7.3 230 "movie" "Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation" "Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation" 0 2013 NA 118 "Musical"
"tt0196965" 5.1 8 "movie" "Souls in Pawn" "Souls in Pawn" 0 1940 NA 62 "Drama"
"tt0347458" 5.5 33 "movie" "La légende de Parva" "La légende de Parva" 0 2003 NA 85 "Animation"
"tt0292187" 7.3 421 "movie" "Pingami" "Pingami" 0 1994 NA 138 "Action,Comedy,Drama"
"tt0203695" 6.5 384 "movie" "The Man Without a Map" "Moetsukita chizu" 0 1968 NA 118 "Mystery"
"tt7476812" 6.3 9 "movie" "One Summer Afternoon" "One Summer Afternoon" 0 2019 NA 78 "Drama"
"tt0473709" 6.5 5412 "movie" "The TV Set" "The TV Set" 0 2006 NA 88 "Comedy,Drama"
"tt0184937" 6.5 210 "movie" "Thanasi, sfixe ki allo to zonari" "Thanasi, sfixe ki allo to zonari" 0 1980 NA 95 "Comedy,Drama"
"tt4546126" 2.5 420 "movie" "Death Forest" "Death Forest" 0 2014 NA 65 "Horror"
"tt1141663" 7.1 49 "movie" "Chouga" "Shuga" 0 2007 NA 85 "Drama"
"tt0426607" 9 34 "movie" "Trespassing" "Trespassing" 0 2005 NA 113 "Documentary"
"tt4675030" 3.7 2081 "movie" "Great Grand Masti" "Great Grand Masti" 0 2016 NA 134 "Comedy,Drama,Fantasy"
"tt0033993" 6.9 33 "movie" "Pacific Blackout" "Pacific Blackout" 0 1941 NA 76 "Mystery,Romance,Thriller"
"tt0311779" 6.6 10 "movie" "Die Selbstzerstörung des Walter Matthias Diggelmann" "Die Selbstzerstörung des Walter Matthias Diggelmann" 0 1973 NA 69 "Drama"
"tt1679276" 7.1 412 "movie" "The Pasta Detectives" "Rico, Oskar und die Tieferschatten" 0 2014 NA 97 "Adventure,Comedy,Crime"
"tt0262505" 5.7 10 "movie" "Underground Passage" "Ypogeia diadromi" 0 1983 NA 128 "Thriller"
"tt0161968" 7.2 250 "movie" "Mr. Photographer" "El señor fotógrafo" 0 1953 NA 100 "Comedy,Drama,Thriller"
"tt4874394" 3.3 20 "movie" "The Last Supper" "The Last Supper" 0 2014 NA 107 "Adventure,Mystery,Thriller"
"tt7546326" 5.6 31 "movie" "Ambiguous Places" "Uron na tokoro" 0 2017 NA 93 NA
"tt0072081" 7.1 23740 "movie" "The Return of the Pink Panther" "The Return of the Pink Panther" 0 1975 NA 113 "Comedy,Crime,Mystery"
"tt0298120" 5.8 438 "movie" "Purgatory House" "Purgatory House" 0 2004 NA 97 "Drama"
"tt0041312" 5.9 26 "movie" "Down Memory Lane" "Down Memory Lane" 0 1949 NA 70 "Comedy,History,Music"
"tt0855834" 8.5 11 "movie" "Houwelandt - Ein Roman entsteht" "Houwelandt - Ein Roman entsteht" 0 2005 NA 103 "Documentary"
"tt1707678" 6.9 16 "movie" "Hole in the Head: A Life Revealed" "Hole in the Head: A Life Revealed" 0 2009 NA 100 "Biography,Documentary,Drama"
"tt0027386" 5.8 58 "movie" "Born to Fight" "Born to Fight" 0 1936 NA 65 "Crime,Drama,Romance"
"tt0037785" 6.7 98 "movie" "Hold That Blonde!" "Hold That Blonde!" 0 1945 NA 76 "Comedy"
"tt0086253" 6 85 "movie" "A Joke of Destiny, Lying in Wait Around the Corner Like a Bandit" "Scherzo del destino in agguato dietro l'angolo come un brigante da strada" 0 1983 NA 105 "Comedy"
"tt0335540" 6.7 6 "movie" "Vstrechi na rassvete" "Vstrechi na rassvete" 0 1969 NA 93 "Drama"
"tt0010206" 6.6 42 "movie" "Hans nåds testamente" "Hans nåds testamente" 0 1919 NA 75 "Comedy"
"tt0387605" 5.8 17 "movie" "Sofiyska istoriya" "Sofiyska istoriya" 0 1990 NA 96 "Drama"
"tt0217756" 5.4 13181 "movie" "Ready to Rumble" "Ready to Rumble" 0 2000 NA 107 "Comedy,Sport"
"tt1322938" 7.9 13 "movie" "Words & Sins" "Logoi kai amartimata" 0 2004 NA 82 "Drama,Fantasy"
"tt0794374" 7.1 2777 "movie" "Summer Palace" "Yi He Yuan" 0 2006 NA 158 "Drama,Romance"
"tt0200745" 4.4 75 "movie" "Jack o... kavallaris" "Jack o... kavallaris" 0 1979 NA 111 "Comedy"
"tt0274141" 4.9 9 "movie" "Swedish Erotica 77" "Swedish Erotica 77" 1 1995 NA 66 "Adult"
"tt0086271" 6 40 "movie" "Secrets" "Secrets" 0 1983 NA 77 "Comedy,Drama,Romance"
"tt1523972" 6 135 "movie" "Tomorrow's End" "Tomorrow's End" 0 2011 NA 100 "Comedy,Drama"
"tt7036092" 5.9 11 "movie" "Chinatown: The Three Shelters" "Chinatown: The Three Shelters" 0 2018 NA 91 "Action,Adventure,Drama"
"tt1601184" 7.2 196 "movie" "Camp Victory, Afghanistan" "Camp Victory, Afghanistan" 0 2010 NA 88 "Documentary,Drama,War"
"tt0478558" 5.9 554 "movie" "Avida" "Avida" 0 2006 NA 83 "Comedy"
"tt1202545" 7.6 64 "movie" "The Tree of Ghibet" "The Tree of Ghibet" 0 2007 NA 80 "Drama"
"tt4482970" 7.6 64 "movie" "Baaz" "Baaz" 0 2014 NA 142 "Action"
"tt0116704" 6.6 18232 "movie" "First Strike" "Ging chaat goo si 4: Gaan dan yam mo" 0 1996 NA 107 "Action,Adventure,Comedy"
"tt0055221" 6.9 54 "movie" "Nearly a Nasty Accident" "Nearly a Nasty Accident" 0 1961 NA 86 "Comedy"
"tt0123231" 5.3 34 "movie" "Half a House Without a Groom" "Pul domu bez zenicha" 0 1981 NA 80 "Comedy"
"tt0330994" 2 8880 "movie" "Titanic: The Legend Goes On..." "Titanic - La leggenda continua" 0 2000 NA 90 "Animation,Family,Fantasy"
"tt0035508" 8.2 6 "movie" "Der verkaufte Großvater" "Der verkaufte Großvater" 0 1942 NA 100 "Comedy"
"tt11697832" 6.8 97 "movie" "DAU. Natasha" "DAU. Natasha" 0 2020 NA 146 "Drama"
"tt0174931" 5.2 2972 "movie" "Frivolous Lola" "Monella" 0 1998 NA 105 "Comedy,Romance"
"tt8116258" 6.5 81 "movie" "Thiruda Thirudi" "Thiruda Thirudi" 0 2003 NA 132 "Comedy,Romance"
"tt0465676" 6.4 6472 "movie" "The Banquet" "Ye yan" 0 2006 NA 131 "Action,Drama,Fantasy"
"tt1456085" 5.2 25 "movie" "Among Thieves" "Among Thieves" 0 2009 NA 118 "Thriller,War"
"tt0270720" 6.2 63 "movie" "Vagabundo en la lluvia" "Vagabundo en la lluvia" 0 1968 NA 87 "Drama,Horror,Thriller"
"tt1499658" 6.9 408809 "movie" "Horrible Bosses" "Horrible Bosses" 0 2011 NA 98 "Comedy,Crime"
"tt1693865" 3.1 8 "movie" "Rayuan Arwah Penasaran" "Rayuan Arwah Penasaran" 0 2010 NA 90 "Horror"
"tt0446055" 7.6 965 "movie" "The Trials of Darryl Hunt" "The Trials of Darryl Hunt" 0 2006 NA 106 "Crime,Documentary"
"tt1853548" 6.3 194 "movie" "Dreamworld" "Dreamworld" 0 2012 NA 92 "Comedy,Drama,Romance"
"tt0023501" 5.6 25 "movie" "The Gala Performance" "Spione im Savoy-Hotel" 0 1932 NA 80 "Comedy,Crime,Musical"
"tt2393730" 6.6 48 "movie" "Far Away, So Close" "Tooku de zutto soba ni iru" 0 2013 NA 108 "Drama,Romance"
"tt0026121" 6.5 711 "movie" "Black Fury" "Black Fury" 0 1935 NA 94 "Crime,Drama,Romance"
"tt0459405" 5.2 126 "movie" "Ikisudama" "Ikisudama" 0 2001 NA 117 "Drama,Horror,Mystery"
"tt0303207" 4.5 10 "movie" "Wanglyong" "Wanglyong" 0 1976 NA 90 NA
"tt0159314" 5.7 6 "movie" "Cacciatori di dote" "Cacciatori di dote" 0 1961 NA 97 "Comedy"
"tt8060540" 6 39 "movie" "Dandupalya 3" "Dandupalya 3" 0 2018 NA 102 "Crime,Thriller"
"tt2327425" 7.2 89 "movie" "Morya" "Morya" 0 2011 NA 116 "Drama"
"tt6423580" 5.4 73 "movie" "Ana Mesh Maahom" "Ana Mesh Maahom" 0 2007 NA 94 "Comedy,Drama"
"tt0066350" 4.9 76 "movie" "You're Jinxed, Friend You've Met Sacramento" "Sei iellato, amico hai incontrato Sacramento" 0 1972 NA 99 "Action,Comedy,Western"
"tt0099086" 5 79 "movie" "Back to Back" "Back to Back" 0 1989 NA 95 "Action,Drama"
"tt5091108" 5.1 224 "movie" "O lyubvi" "O lyubvi" 0 2017 NA 97 "Drama,Romance,Thriller"
"tt0090292" 4.1 114 "movie" "Just a Damned Soldier" "Un maledetto soldato" 0 1988 NA 85 "Action,Adventure,Drama"
"tt0230718" 4.9 139 "movie" "Sabotage!" "Sabotage!" 0 2000 NA 97 "Comedy"
"tt0216783" 6.7 9 "movie" "The Good Beginning" "The Good Beginning" 0 1953 NA 65 "Drama"
"tt0385077" 5.8 212 "movie" "Man Dancin'" "Man Dancin'" 0 2003 NA 113 "Drama"
"tt0183008" 5.1 40 "movie" "The Dragon Gate" "The Dragon Gate" 0 1994 NA 79 "Adventure,Fantasy"
"tt0331990" 6.9 7 "movie" "Deutschlandbilder" "Deutschlandbilder" 0 1984 NA 60 "Documentary"
"tt0110356" 7.4 88 "movie" "Linda Sara" "Linda Sara" 0 1994 NA 107 "Comedy,Drama,Romance"
"tt7357302" 7.6 5939 "movie" "Avicii: True Stories" "Avicii: True Stories" 0 2017 NA 97 "Biography,Documentary,Music"
"tt5047424" 2.8 161 "movie" "The Legend of Wasco" "The Legend of Wasco" 0 2015 NA 81 "Horror"
"tt0065603" 3.9 273 "movie" "Blood of the Vampires" "Ibulong mo sa hangin" 0 1966 NA 90 "Drama,Horror"
"tt0143508" 5.8 13 "movie" "Lust Connection" "Lust Connection" 1 1988 NA 80 "Adult"
"tt3026488" 6.5 7284 "movie" "Alone in Berlin" "Alone in Berlin" 0 2016 NA 103 "Drama,History,War"
"tt0996364" 5.3 15 "movie" "Cementerio de papel" "Cementerio de papel" 0 2007 NA 100 "Crime,Drama,Thriller"
"tt0122161" 4.7 280 "movie" "Lured Innocence" "Lured Innocence" 0 2000 NA 99 "Drama,Thriller"
"tt0062901" 6.4 87 "movie" "Don't Just Stand There" "Don't Just Stand There" 0 1968 NA 99 "Comedy"
"tt0094913" 7.8 207 "movie" "Cover Up: Behind the Iran Contra Affair" "Cover Up: Behind the Iran Contra Affair" 0 1988 NA 72 "Documentary,History"
"tt2235561" 7.9 25 "movie" "In the Shadow of a Man" "In the Shadow of a Man" 0 2012 NA 65 "Documentary,Drama"
"tt0097657" 6.3 9 "movie" "Khronika Satany mladshego" "Khronika Satany mladshego" 0 1989 NA 128 "Adventure"
"tt1891942" 7 1394 "movie" "Nicostratos the Pelican" "Nicostratos le pélican" 0 2011 NA 92 "Comedy,Drama"
"tt0014767" 7.2 9 "movie" "Changing Husbands" "Changing Husbands" 0 1924 NA 70 "Comedy"
"tt0089292" 4.4 19 "movie" "Hong Kong Butcher" "Hong Kong Butcher" 0 1985 NA 90 "Crime,Horror,Thriller"
"tt0080125" 6 41 "movie" "West Indies" "West Indies" 0 1979 NA 110 "Drama,Musical"
"tt7690900" 7.4 16 "movie" "Histórias Estranhas" "Histórias Estranhas" 0 2017 NA 75 "Fantasy,Horror,Sci-Fi"
"tt0223554" 4.1 40 "movie" "Italiani a Rio" "Italiani a Rio" 0 1987 NA 95 "Comedy"
"tt0281205" 6.2 5 "movie" "Le soleil des autres" "Le soleil des autres" 0 1970 NA 71 "Drama"
"tt0111099" 6.9 61 "movie" "Season of Change" "Season of Change" 0 1994 NA 91 "Drama"
"tt0323002" 6.8 16 "movie" "The Love and Adventures of Kuroki Taro" "Kuroki Taro no ai to bôken" 0 1977 NA 110 NA
"tt0322498" 7.4 5 "movie" "Hard Money" "Hard Money" 1 1984 NA 74 "Adult"
"tt1337627" 6 42 "movie" "Haunted Hay Ride: The Movie" "Haunted Hay Ride: The Movie" 0 2008 NA 94 "Horror"
"tt5291604" 8 932 "movie" "Swapnajaal" "Swapnajaal" 0 2018 NA 141 "Drama,Romance"
"tt11127878" 6.6 96 "movie" "Milea: Suara dari Dilan" "Milea: Suara dari Dilan" 0 2020 NA 102 "Drama,Romance"
"tt0781449" 5.1 117 "movie" "Vanished" "Oyayubi sagashi" 0 2006 NA 96 "Horror,Mystery"
"tt4551314" 6.4 1481 "movie" "Odd Job" "Un petit boulot" 0 2016 NA 107 "Comedy,Crime"
"tt0410473" 6.4 85 "movie" "Suburbs" "Predmestje" 0 2004 NA 90 "Drama"
"tt9173962" 6.5 12 "movie" "Des histoires inventées" "Des histoires inventées" 0 2018 NA 71 "Documentary"
"tt0098372" 5.7 138 "movie" "Spirit of the Eagle" "Spirit of the Eagle" 0 1991 NA 93 "Adventure,Drama"
"tt6083146" 6.7 43 "movie" "Murder in the Woods" "Murder in the Woods" 0 2017 NA 90 "Horror,Mystery,Thriller"
"tt0181534" 6.3 449 "movie" "Fanny and Elvis" "Fanny and Elvis" 0 1999 NA 111 "Comedy"
"tt0026168" 6.6 5 "movie" "100 Days of Napoleon" "Campo di maggio" 0 1936 NA 90 "Drama"
"tt0851191" 6.4 402 "movie" "In Memory of Me" "In memoria di me" 0 2007 NA 115 "Drama"
"tt0063824" 7.4 226 "movie" "Once Again for Love" "Eshchyo raz pro lyubov" 0 1968 NA 96 "Drama,Romance"
"tt0027820" 6.2 8 "movie" "Johan Ulfstjerna" "Johan Ulfstjerna" 0 1936 NA 79 "Drama"
"tt10075078" 6.9 16 "movie" "Rahasyam" "Rahasyam" 0 2019 NA 100 "Horror,Thriller"
"tt6273962" 5.3 44 "movie" "Accommodations" "Accommodations" 0 2018 NA 98 "Comedy"
"tt1159213" 4.8 10 "movie" "The Dueling Accountant" "The Dueling Accountant" 0 2008 NA 109 "Comedy"
"tt0385560" 4.2 4595 "movie" "Boo" "Boo" 0 2005 NA 94 "Horror"
"tt0232846" 4.6 18 "movie" "3 trelloi gia desimo" "3 trelloi gia desimo" 0 1969 NA 99 "Comedy"
"tt2417624" 7 6 "movie" "Ripe" "Ripe" 0 2015 NA 86 "Comedy,Drama"
"tt0235679" 5.8 12402 "movie" "Pokémon 3 the Movie: Spell of the Unown" "Gekijô-ban poketto monsutâ: Kesshô-tô no teiô" 0 2000 NA 93 "Action,Adventure,Animation"
"tt1256512" 2.7 22 "movie" "Hantu Perawan Jeruk Purut" "Hantu Perawan Jeruk Purut" 0 2008 NA 80 "Horror"
"tt8060328" 5.3 868 "movie" "Invasion" "Vtorzhenie" 0 2020 NA 134 "Action,Sci-Fi"
"tt0119432" 5.2 21947 "movie" "Jungle 2 Jungle" "Jungle 2 Jungle" 0 1997 NA 105 "Comedy,Family"
"tt5112278" 6 7 "movie" "Life in Pictures" "Life in Pictures" 0 2016 NA 81 "Biography,Comedy,Crime"
"tt0092050" 6.2 9 "movie" "Tanie pieniadze" "Tanie pieniadze" 0 1986 NA 79 "Action,Drama"
"tt0095759" 6 277 "movie" "The Bengali Night" "La nuit Bengali" 0 1988 NA 153 "Drama"
"tt0106349" 5.7 11 "movie" "Balerina" "Balerina" 0 1993 NA 80 "Drama"
"tt8318620" 4.4 12 "movie" "Çetrefilli" "Çetrefilli" 0 2017 NA 85 "Crime"
"tt2187105" 8.5 28 "movie" "The Backward Class" "The Backward Class" 0 2014 NA 91 "Documentary,Drama"
"tt4697586" 6.4 263 "movie" "Problemski Hotel" "Problemski Hotel" 0 2015 NA 110 "Comedy,Drama"
"tt0042578" 6.4 102 "movie" "Hot Rod" "Hot Rod" 0 1950 NA 61 "Action,Drama"
"tt0472869" 6 6 "movie" "La mujer de los dos" "La mujer de los dos" 0 1996 NA 90 "Drama,Music"
"tt0177851" 5.5 22 "movie" "Junior Heads" "I ungdommens makt" 0 1980 NA 101 "Drama,Fantasy"
"tt0325485" 5.1 8 "movie" "Gracias por los servicios" "Gracias por los servicios" 0 1988 NA 85 "Drama,Thriller"
"tt0202292" 7.1 7 "movie" "Chi no hate ni ikuru mono" "Chi no hate ni ikuru mono" 0 1960 NA 125 "Drama"
"tt0073432" 6.7 41 "movie" "México, México, ra ra ra" "México, México, ra ra ra" 0 1976 NA 137 "Comedy,Crime,Drama"
"tt0242029" 6.9 166 "movie" "Sleepwalking Land" "Terra Sonâmbula" 0 2007 NA 97 "Drama"
"tt7602876" 3.7 12 "movie" "Assassin Behind the Glass" "Assassin Behind the Glass" 0 2018 NA 100 "Action,Drama,Mystery"
"tt5698986" 6.1 260 "movie" "Darling" "Darling" 0 2017 NA 103 "Drama"
"tt0209077" 5.9 28144 "movie" "Ken Park" "Ken Park" 0 2002 NA 93 "Drama"
"tt0309781" 7.1 74 "movie" "Temptations" "Kísértések" 0 2002 NA 85 "Drama,Romance"
"tt2197893" 6.5 6 "movie" "Detroit Winter" "Detroit Winter" 0 2012 NA 77 "Comedy,Crime,Romance"
"tt0308148" 5.9 7 "movie" "Dashuria e fundit" "Dashuria e fundit" 0 1995 NA 70 NA
"tt0063205" 6.8 322 "movie" "Blackmail Is My Life" "Kyôkatsu koso waga jinsei" 0 1968 NA 90 "Action,Crime"
"tt0230030" 6 93280 "movie" "Bedazzled" "Bedazzled" 0 2000 NA 93 "Comedy,Fantasy"
"tt0872229" 5.7 69 "movie" "The Dark Deer" "Tumsie briezi" 0 2006 NA 85 "Drama"
"tt0441268" 7.2 9 "movie" "Flashbacks" "Flashbacks" 1 1981 NA 72 "Adult"
"tt4721400" 6.6 3186 "movie" "From Afar" "Desde allá" 0 2015 NA 93 "Drama,Romance"
"tt1190710" 6.3 56 "movie" "The Eternity Man" "The Eternity Man" 0 2008 NA 63 "Drama"
"tt0243776" 4.4 29 "movie" "Bad, Bad, Gang!" "Bad, Bad, Gang!" 1 1972 NA 60 "Adult,Crime"
"tt0217019" 6.1 1626 "movie" "Sade" "Sade" 0 2000 NA 100 "Biography,Crime,Drama"
"tt4567602" 5.2 53 "movie" "Jai Ho! Democracy" "Jai Ho! Democracy" 0 2015 NA 85 "Comedy,War"
"tt0180737" 8.5 6 "movie" "Head in the Clouds: Alastair Galbraith & Peter Jefferies in America" "Head in the Clouds: Alastair Galbraith & Peter Jefferies in America" 0 1994 NA 90 "Documentary"
"tt0321275" 6.3 6 "movie" "Heart Beat" "Arashi o yobu otoko" 0 1983 NA 132 NA
"tt0026823" 6.8 26 "movie" "One New York Night" "One New York Night" 0 1935 NA 71 "Comedy,Mystery"
"tt1373454" 3.9 300 "movie" "Bad Faith" "Ond tro" 0 2010 NA 106 "Thriller"
"tt0063768" 6.8 171 "movie" "Sparrows Are Birds Too" "A veréb is madár" 0 1969 NA 80 "Comedy"
"tt3400460" 6.1 449 "movie" "Foodies: The Culinary Jet Set" "Foodies" 0 2014 NA 95 "Documentary"
"tt0829104" 6.7 7 "movie" "Badkaar" "Badkaar" 0 1986 NA 129 "Drama"
"tt6560164" 5.7 3548 "movie" "Sweetheart" "Sweetheart" 0 2019 NA 82 "Horror,Sci-Fi,Thriller"
"tt4406226" 7.8 10 "movie" "Clothes to Die For" "Clothes to Die For" 0 2014 NA 60 "Documentary"
"tt0096149" 2.1 6402 "movie" "Space Mutiny" "Space Mutiny" 0 1988 NA 91 "Action,Adventure,Romance"
"tt7407168" 7.9 46 "movie" "Turah" "Turah" 0 2016 NA 83 "Drama"
"tt1063111" 5.3 1147 "movie" "Small Town Saturday Night" "Small Town Saturday Night" 0 2010 NA 94 "Drama"
"tt0355586" 5.2 33 "movie" "Ismail Yassine for Sale" "Ismail Yassine lal baie" 0 1959 NA 104 NA
"tt0156426" 6.7 39 "movie" "Lovers on a Tightrope" "La corde raide" 0 1960 NA 79 "Drama"
"tt0162909" 7.1 522 "movie" "Yana's Friends" "Ha-Chaverim Shel Yana" 0 1999 NA 90 "Comedy,Drama,Romance"
"tt5245974" 7.6 10 "movie" "Under the Sun" "Under the Sun" 0 2015 NA 78 "Drama"
"tt0071445" 7.3 126 "movie" "Lust for Gold" "Duhul aurului" 0 1974 NA 88 "Drama"
"tt0025876" 6.7 45 "movie" "There's Always Tomorrow" "There's Always Tomorrow" 0 1934 NA 86 "Drama,Romance"
"tt1699202" 6.3 680 "movie" "4 Days in May" "4 Tage im Mai" 0 2011 NA 97 "Drama,War"
"tt0210727" 7.5 4935 "movie" "Himalaya" "Himalaya - l'enfance d'un chef" 0 1999 NA 108 "Drama"
"tt0211046" 4.9 58 "movie" "Tony: Another Double Game" "Tony, l'altra faccia della Torino violenta" 0 1980 NA 88 "Crime,Drama,Thriller"
"tt2210451" 3.1 235 "movie" "Backgammon" "Backgammon" 0 2015 NA 89 "Drama,Mystery"
"tt0022370" 6.3 14 "movie" "The She-Wolf" "The She-Wolf" 0 1931 NA 85 "Drama"
"tt10734928" 7.1 369 "movie" "The Legend of Hei" "Luo Xiao Hei zhan ji" 0 2019 NA 101 "Action,Adventure,Animation"
"tt1867094" 3 25 "movie" "The Seekers Guide to Harry Potter" "The Seekers Guide to Harry Potter" 0 2010 NA 75 "Documentary"
"tt1877669" 3.9 65 "movie" "Jenglot Pantai Selatan" "Jenglot Pantai Selatan" 0 2011 NA 78 "Horror,Thriller"
"tt1380078" 5.5 165 "movie" "Alice's Birthday" "Den rozhdeniya Alisy" 0 2009 NA 80 "Animation,Family,Sci-Fi"
"tt9000062" 6.3 336 "movie" "Maggie" "Maggie" 0 2018 NA 88 "Comedy,Drama"
"tt1720223" 3.7 391 "movie" "War of Love" "Sluby panienskie" 0 2010 NA 97 "Comedy,Romance"
"tt0065777" 7.4 5710 "movie" "The Garden of the Finzi-Continis" "Il giardino dei Finzi Contini" 0 1970 NA 94 "Drama,History,War"
"tt1595838" 4.3 218 "movie" "Devil's Bridge" "Devil's Bridge" 0 2010 NA 84 "Horror,Thriller"
"tt2831562" 6.6 52 "movie" "Rita Cadillac: The Lady of the People" "Rita Cadillac: A Lady do Povo" 0 2007 NA 77 "Biography,Documentary"
"tt0376568" 5.8 753 "movie" "Sexual Dependency" "Dependencia sexual" 0 2003 NA 104 "Drama"
"tt0424038" 2.7 11 "movie" "Desejos Sexuais de Elza" "Desejos Sexuais de Elza" 0 1982 NA 90 "Drama"
"tt0460556" 3.2 179 "movie" "Safety in Numbers" "Safety in Numbers" 0 2006 NA 90 "Horror"
"tt1531628" 8.6 28 "movie" "Babe's and Ricky's Inn" "Babe's and Ricky's Inn" 0 2013 NA 90 "Documentary"
"tt0125699" 5.4 67 "movie" "Cicciabomba" "Cicciabomba" 0 1982 NA 92 "Comedy"
"tt0258636" 7.4 7 "movie" "Haidari, ora 3.30 - Apodrasate" "Haidari, ora 3.30 - Apodrasate" 0 1967 NA 105 "Adventure,Drama,War"
"tt0182678" 6.7 23 "movie" "Adémaï aviateur" "Adémaï aviateur" 0 1934 NA 80 "Adventure,Comedy"
"tt0356201" 6.2 420 "movie" "Wood & Stock: Sexo, Orégano e Rock'n'Roll" "Wood & Stock: Sexo, Orégano e Rock'n'Roll" 0 2006 NA 81 "Animation,Comedy"
"tt4156976" 7.7 9 "movie" "How to Get Away with It" "How to Get Away with It" 0 2017 NA 101 "Comedy,Crime,Thriller"
"tt1142553" 5.1 27 "movie" "After Effect" "After Effect" 0 2007 NA 75 "Drama"
"tt0861366" 6.3 6 "movie" "Tomorrow" "Tomorrow" 0 2005 NA 101 "Drama"
"tt3814316" 6.7 1098 "movie" "The New Kid" "Le nouveau" 0 2015 NA 81 "Comedy"
"tt3836958" 6.8 6647 "movie" "Shamitabh" "Shamitabh" 0 2015 NA 155 "Drama"
"tt2168820" 8.2 72 "movie" "Smyrna: The Destruction of a Cosmopolitan City - 1900-1922" "Smyrna: The Destruction of a Cosmopolitan City - 1900-1922" 0 2012 NA 87 "Documentary"
"tt0194921" 7 6 "movie" "Goal" "Goal" 0 1936 NA 72 NA
"tt1645776" 7.5 85 "movie" "Red Gloves" "Manusi Rosii" 0 2010 NA 123 "Drama"
"tt4034112" 7.6 21 "movie" "Alone" "Alone" 0 2017 NA 70 "Drama"
"tt1517211" 4.5 20 "movie" "Schemes of Affection" "La strategia degli affetti" 0 2009 NA 80 "Drama"
"tt0785032" 5.6 192 "movie" "Mount Pleasant" "Mount Pleasant" 0 2006 NA 87 "Drama"
"tt0395998" 5 8 "movie" "Two Tigers" "Dva tygri" 0 1968 NA 88 "Comedy,Crime"
"tt0199861" 3.8 410 "movie" "Ninja the Protector" "Ninja the Protector" 0 1986 NA 92 "Action,Crime"
"tt0889665" 6 2064 "movie" "Steak" "Steak" 0 2007 NA 82 "Comedy,Sci-Fi"
"tt4609954" 7.6 17 "movie" "Hubert von Goisern - Brenna tuat's schon lang" "Hubert von Goisern - Brenna tuat's schon lang" 0 2015 NA 94 "Biography,Documentary"
"tt2798920" 6.9 255324 "movie" "Annihilation" "Annihilation" 0 2018 NA 115 "Adventure,Drama,Horror"
"tt0076197" 5.8 28 "movie" "Night Fever" "Inonde mon ventre" 1 1978 NA 77 "Adult"
"tt9426186" 5.7 2883 "movie" "Revenger" "Revenger" 0 2018 NA 101 "Action,Crime,Thriller"
"tt0100842" 7.3 4559 "movie" "The Unbelievable Truth" "The Unbelievable Truth" 0 1989 NA 90 "Comedy,Drama,Romance"
"tt0126006" 5.5 22 "movie" "Rovastin häämatkat" "Rovastin häämatkat" 0 1931 NA 107 "Comedy"
"tt0163519" 6 103 "movie" "Az alkimista és a szüz" "Az alkimista és a szüz" 0 1999 NA 98 "Drama"
"tt1311062" 3.1 23 "movie" "Blooming Flowers" "Blooming Flowers" 0 2013 NA 109 "Action,Adventure,Drama"
"tt0028484" 6.7 117 "movie" "We Who Are About to Die" "We Who Are About to Die" 0 1937 NA 81 "Crime,Drama"
"tt7080434" 5.2 318 "movie" "Carnivores" "Carnivores" 0 2018 NA 98 "Drama,Thriller"
"tt4662420" 5.7 5628 "movie" "All Nighter" "All Nighter" 0 2017 NA 86 "Comedy,Drama"
"tt0094695" 6.3 327 "movie" "The Eighth Happiness" "Bat sing bou hei" 0 1988 NA 91 "Comedy"
"tt0055581" 4.7 12 "movie" "Vacanze alla baia d'argento" "Vacanze alla baia d'argento" 0 1961 NA 91 "Comedy"
"tt1836940" 6.8 99 "movie" "Lost Land" "Territoire perdu" 0 2011 NA 75 "Documentary"
"tt0087659" 6.4 26 "movie" "Male and Female" "Macho y hembra" 0 1984 NA 90 "Drama"
"tt0075963" 8.4 1377 "movie" "The Wishing Tree" "Natvris khe" 0 1976 NA 107 "Drama"
"tt1640198" 7 47 "movie" "Lost Years" "Verloren jaren" 0 2010 NA 70 "Drama"
"tt0243358" 6.1 9 "movie" "Khoon Ki Keemat" "Khoon Ki Keemat" 0 1974 NA 126 "Action,Thriller"
"tt0181610" 6.5 135 "movie" "A Hyena in the Safe" "Una jena in cassaforte" 0 1968 NA 100 "Crime,Drama"
